Game_ID,Player_ID,OffRtg,DefRtg
006728e4c10e957011e1f24878e6054a,618f6d58ab2881152607c2a6e057bc51,98.36065573770492,96.92307692307693
006728e4c10e957011e1f24878e6054a,c5dd5b2e3b975f0849d9b74e74125cb9,81.73076923076923,92.72727272727272
006728e4c10e957011e1f24878e6054a,766802a8fda500d7945950de7398c9c6,84.04255319148936,88.3495145631068
006728e4c10e957011e1f24878e6054a,8d2127290c94bd41b82a2938734bc750,86.48648648648648,102.63157894736842
006728e4c10e957011e1f24878e6054a,42e0d7167f04a4ff958c6442da0e6851,87.91208791208791,91.30434782608695
006728e4c10e957011e1f24878e6054a,48ec4e6c52f418d5ca4ef510ba473ea0,86.07594936708861,85.13513513513513
006728e4c10e957011e1f24878e6054a,e814950408915f43de2b079dce7c21c5,82.92682926829268,89.15662650602411
006728e4c10e957011e1f24878e6054a,616281dee946056b071699476fdee9ec,87.27272727272727,91.07142857142857
006728e4c10e957011e1f24878e6054a,d81d912f81fa43178f423aa89a713e96,102.12765957446808,87.75510204081633
006728e4c10e957011e1f24878e6054a,99104de2626f67c1fa2ce70504970c3f,85.18518518518518,86.56716417910448
006728e4c10e957011e1f24878e6054a,f4a5ca938177c407a9dab5412e39498f,70.0,82.92682926829268
006728e4c10e957011e1f24878e6054a,4413c19cf092bda39332d7833c90bfe6,105.12820512820514,75.0
006728e4c10e957011e1f24878e6054a,ae53f8ba6761b64a174051da817785bc,63.15789473684211,84.21052631578948
006728e4c10e957011e1f24878e6054a,44230324724c84f122ac62a5f0918314,89.36170212765957,68.0
006728e4c10e957011e1f24878e6054a,5db9c1c8184510fee8161e7fafdc9c49,64.44444444444444,81.39534883720931
006728e4c10e957011e1f24878e6054a,5cce6ffa455e6372d9de0de400482ab6,96.55172413793103,68.08510638297872
006728e4c10e957011e1f24878e6054a,2ad626904c8b28cceb8e12c624a84240,70.2127659574468,92.15686274509804
006728e4c10e957011e1f24878e6054a,4ef3dae16c436459ff05156abca5cebd,89.23076923076924,75.0
006728e4c10e957011e1f24878e6054a,4dd3d6a51dc97c651d3a86eec4362a1f,110.63829787234042,82.22222222222223
03ac65b9a32fde1e201bfb427f6e41e4,31598ba01a3fff03ed0a87d7dea11dfe,92.07920792079207,94.94949494949496
03ac65b9a32fde1e201bfb427f6e41e4,ff59dc439c6c323320bc355afe884fcb,88.77551020408164,86.02150537634408
03ac65b9a32fde1e201bfb427f6e41e4,0b978fcfa7f2ec839c563a755e345ff8,74.07407407407408,93.10344827586206
03ac65b9a32fde1e201bfb427f6e41e4,3626b893fc73a5cbd67d1ea48a5c7039,89.34426229508198,92.24137931034483
03ac65b9a32fde1e201bfb427f6e41e4,a1591595c04d12e88e3cb427fb667618,93.91304347826086,89.7196261682243
03ac65b9a32fde1e201bfb427f6e41e4,11beb0ae23e6425510297a31fa21881e,87.5,95.32710280373831
03ac65b9a32fde1e201bfb427f6e41e4,ff52c317e26534ae1679da3c917e9fec,94.48818897637796,94.07407407407406
03ac65b9a32fde1e201bfb427f6e41e4,6ad10958a1d4920dccb1daec39bebd6b,85.71428571428572,87.37864077669903
03ac65b9a32fde1e201bfb427f6e41e4,7dfbb5980c066844384ba7424aceae47,95.04950495049505,89.7196261682243
03ac65b9a32fde1e201bfb427f6e41e4,83c15c0962941640faab838a8f6f151d,88.98305084745762,86.5079365079365
03ac65b9a32fde1e201bfb427f6e41e4,6f6a807d57aae8f651222523dc82dc35,86.95652173913044,87.30158730158729
03ac65b9a32fde1e201bfb427f6e41e4,41c0674725d4cddab004649e9db5a3ce,82.75862068965517,109.6774193548387
03ac65b9a32fde1e201bfb427f6e41e4,1a6703883f8f47bb4daf09c03be3bda2,106.66666666666667,89.47368421052633
03ac65b9a32fde1e201bfb427f6e41e4,52c6125836c465f4ac5232121dacb49d,107.3170731707317,108.1081081081081
03ac65b9a32fde1e201bfb427f6e41e4,255fe2a8be0ed5c06dd99969ab4fea55,118.75,110.0
